"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
ENSG00000260179,41.1406046723281,-0.196257569552622,0.336500549842975,-0.58323105161107,0.559737770339047,0.778004250753727
ENSG00000260196,151.477924069362,-0.159144192627721,0.232444326985159,-0.684655094369681,0.493561592050134,0.731837336153423
CD2BP2-DT,33.1616698002375,0.361528480227313,0.329200879204545,1.0982002268672,0.272117067201037,0.541155812148127
FRRS1L,44.0094762809357,0.710838457711121,0.374877839960535,1.89618692261445,0.0579353318046402,0.231528902389162
KDM7A-DT,68.0652735235874,-0.0305567548495789,0.275418160937643,-0.110946768163546,0.91165855886819,0.967874362455426
ZNRD2-AS1,51.077294008988,-0.692916000165648,0.413708118175078,-1.6748909913158,0.0939556214790165,0.303873482801274
ENSG00000260236,47.2130002823289,-0.337456521574215,0.307150164613212,-1.09866951235129,0.271912245395632,0.541155812148127
PMF1-BGLAP,98.3923965034812,0.292883687120946,0.241902419148945,1.21075137715184,0.225990705266973,0.489840415815346
ENSG00000260257,55.4411494761649,-0.162731723725831,0.35981829104258,-0.452260843255945,0.651081081039919,0.834284893525392
SNHG19,425.125540463275,-1.94779262794106,0.49546362886591,-3.93125249657469,8.45044632886803e-05,0.00511690174187642
ENSG00000260261,826.764184073567,0.607399692682227,0.4878088065282,1.24515934225372,0.213073184407483,0.474806992765317
PPIAP46,54.4791008032563,-0.132428203746874,0.400438159191621,-0.330708252216052,0.74086486836503,0.88135327775614
ENSG00000260267,242.317552271666,0.580418321216113,0.194194700316858,2.98884737981558,0.00280031971694733,0.0413198800111659
ENSG00000260274,37.8061518754394,0.0968130501329764,0.310163385947921,0.312135650173848,0.754937434116073,0.890510253272992
ENSG00000260276,101.976745501114,0.325642140477921,0.242715202559343,1.34166355071352,0.179705110379783,0.432810810954309
ENSG00000260279,167.677539975036,0.362928005082267,0.349371159867868,1.03880356128859,0.298896104756919,0.56696280504361
SLX1B-SULT1A4,512.807423358402,-0.283652649796839,0.131519050043858,-2.15674192979838,0.0310257780021156,0.160671664414503
ENSG00000260285,115.435391325796,-0.216815776823064,0.207028069189244,-1.04727720097159,0.294971748122136,0.56334665710838
ENSG00000260293,71.3874371785843,0.0741654288784008,0.262743492288005,0.282273133513445,0.777734084635371,0.900508112585246
ENSG00000260306,27.5166391518816,0.437952355198178,0.383142517680998,1.14305339394052,0.253016423034653,0.520555425081982
ENSG00000260328,77.1683162133838,0.167563118963589,0.211555683684635,0.792052078418156,0.428330310746664,0.682066061205534
ENSG00000260329,46.209105531401,-0.298732854303576,0.371592058427855,-0.803926907285009,0.421439189297388,0.676678955441844
ENSG00000260342,58.3001661918967,-0.345920476252801,0.535903539443119,-0.645490187678666,0.518609575027845,0.749800843838897
ENSG00000260367,30.7161399338038,0.510397618867725,0.375815789588951,1.35810584069917,0.174430102166827,0.424984094749679
ENSG00000260401,74.0709087735433,-0.0391647488371369,0.274995222767466,-0.142419742579508,0.886748469012465,0.956948964098662
ENSG00000260404,257.565512391087,0.177586156977174,0.688484726075852,0.257937685835618,0.796454999590084,0.910130900139672
ENSG00000260409,24.6304427917172,2.99954725479881,1.41178540855737,2.12464814880322,0.0336159830318969,0.168172492836133
SCX,126.980330889723,0.144903878919353,0.210317214445402,0.688977739180593,0.490837276341305,0.729717071101573
ATP2A1-AS1,56.8506638522587,-0.644437467490646,0.47657458210801,-1.35222794434428,0.176302406869535,0.428095655712168
C16orf95,95.5983833348968,-0.279922177947916,0.237865269642962,-1.17680978971029,0.239271434314114,0.504926638456702
ENSG00000260465,90.6131558039909,-0.838987603014133,0.454313435052891,-1.84671536934949,0.0647884030068941,0.246690294552501
FAM157C,95.9693919891316,0.45495090069616,0.502086616087709,0.906120350789605,0.364872154842419,0.62951613122823
ENSG00000260537,125.658070786387,0.506763803936492,0.596030058972236,0.85023195778134,0.395196137444131,0.656745020293124
MT1L,243.300610459132,-0.954938878584481,0.324895355383193,-2.93921985267592,0.00329039580884003,0.0452939892713508
ENSG00000260563,76.2655770761766,-0.818612128652597,0.340806134004076,-2.40198766094629,0.0163062584467295,0.111451095044139
ENSG00000260565,601.708408172403,0.0793724635752939,0.169363422341038,0.468651745921064,0.63931858354062,0.828552215088679
ENSG00000260588,36.609796377113,0.0512021701414255,0.377295891789198,0.135708263078659,0.892051915166434,0.959673406662896
STAM-AS1,56.796423186869,-0.607954893652292,0.316849757587778,-1.91874817352154,0.0550162116542083,0.223801951812553
ENSG00000260597,55.4482171422417,0.263795934878845,0.317122783765417,0.83184163479714,0.405498339645778,0.663480019502485
ENSG00000260628,28.7278692357244,0.412736871298639,0.579284090324965,0.712494746864364,0.476158463243675,0.718810223044399
SNAI3-AS1,91.9001908842992,0.0498536483633776,0.311843262376713,0.159867646276588,0.872985335209148,0.950074149637987
ENSG00000260643,78.5684885972035,0.0737206006767417,0.331713203322254,0.222241984757909,0.824125512125042,0.925304706661767
HERC2P5,82.3491687448482,-0.178971869781602,0.275143283270422,-0.650467885874943,0.515390039165656,0.747178657127849
ENSG00000260669,79.792755604796,-0.575413976716283,0.306402169382655,-1.87796965627116,0.0603853162354088,0.236975404496567
ENSG00000260708,72.7958350802522,-0.732406539228005,0.380670585103623,-1.92399036828295,0.0543557907740394,0.22233245518258
SLC7A5P1,72.8289901778181,0.511501534334255,0.246007815466975,2.07920847296382,0.0375981932225714,0.179474497929243
